maxdepth,num_Runs,avgstep
4,750,105.08
4,2000,35.528
4,4000,22.68
4,6000,19.192
5,750,58.256
5,2000,35.872
5,4000,30.536
5,6000,26.752
7,750,21.448
7,2000,15.792
7,4000,14.824
7,6000,13.536
10,750,12.296
10,2000,10.616
10,4000,9.744
10,6000,10.464
14,750,11.128
14,2000,10.688
14,4000,10.84
14,6000,11.184
19,750,11.2
19,2000,11.528
19,4000,10.752
19,6000,11.304
25,750,11.304
25,2000,11.784
25,4000,11.712
25,6000,11.656
