maxdepth,num_Runs,avgstep
4,750,225.08
4,2000,168.04
4,4000,137.76
4,6000,107.944
5,750,169.0
5,2000,166.256
5,4000,131.184
5,6000,110.888
7,750,124.744
7,2000,99.0
7,4000,82.048
7,6000,85.808
10,750,69.52
10,2000,62.304
10,4000,47.24
10,6000,46.752
14,750,43.936
14,2000,36.496
14,4000,36.784
14,6000,28.832
19,750,35.712
19,2000,28.408
19,4000,23.912
19,6000,22.152
25,750,28.024
25,2000,22.272
25,4000,19.664
25,6000,19.176
